text,text_lower,lemma,lemma_lower,part_of_speech,is_alphabet,is_stopword
là,là,là,là,ADV,True,True
dedans,dedans,dedans,dedans,NOUN,True,True
",",",",",",",",PUNCT,False,False
c’,c’,c’,c’,VERB,False,True
est,est,être,être,AUX,True,True
notre,notre,notre,notre,DET,True,True
idée,idée,idée,idée,NOUN,True,False
",",",",",",",",PUNCT,False,False
merci,merci,merci,merci,NOUN,True,True
d’,d’,d’,d’,VERB,False,True
arrêté,arrêté,arrêter,arrêter,VERB,True,False
de,de,de,de,ADP,True,True
balancer,balancer,balancer,balancer,VERB,True,False
des,des,un,un,DET,True,True
mensonges,mensonges,mensonge,mensonge,NOUN,True,False
🤓,🤓,🤓,🤓,PRON,False,False
@Romainstream1,@romainstream1,@romainstream1,@romainstream1,DET,False,False
@SB_KRAKEN,@sb_kraken,@SB_KRAKEN,@sb_kraken,NUM,False,False
@PoissonFecond,@poissonfecond,@poissonfecond,@poissonfecond,NOUN,False,False
Si,si,si,si,SCONJ,True,True
c’,c’,c’,c’,PROPN,False,True
est,est,être,être,AUX,True,True
pour,pour,pour,pour,ADP,True,True
dire,dire,dire,dire,VERB,True,True
de,de,de,de,ADP,True,True
la,la,le,le,DET,True,True
merde,merde,merde,merde,NOUN,True,False
comme,comme,comme,comme,ADP,True,True
ça,ça,cela,cela,PRON,True,True
pas,pas,pas,pas,ADV,True,True
besoin,besoin,besoin,besoin,NOUN,True,False
de,de,de,de,ADP,True,True
me,me,me,me,PRON,True,True
mentionner,mentionner,mentionner,mentionner,VERB,True,False
🤷,🤷,🤷,🤷,NOUN,False,False
‍,‍,‍,‍,ADJ,False,False
♂,♂,♂,♂,NOUN,False,False
️,️,️,️,ADJ,False,False
@Kawaltee,@kawaltee,@kawaltee,@kawaltee,VERB,False,False
Il,il,il,il,PRON,True,True
est,est,être,être,AUX,True,True
custom,custom,custom,custom,VERB,True,False
mais,mais,mais,mais,CCONJ,True,True
le,le,le,le,DET,True,True
cadre,cadre,cadre,cadre,NOUN,True,False
c',c',ce,ce,PRON,False,True
est,est,être,être,AUX,True,True
un,un,un,un,DET,True,True
BLB,blb,blb,blb,NOUN,True,False
La,la,le,le,DET,True,True
Piovra,piovra,piovra,piovra,NOUN,True,False
ATK,atk,atk,atk,VERB,True,False
Votre,votre,votre,votre,DET,True,True
TOP,top,TOP,top,PROPN,True,False
3,3,3,3,NUM,False,False
de,de,de,de,ADP,True,True
vos,vos,votre,votre,DET,True,True
mangas,mangas,manga,manga,NOUN,True,False
préférés,préférés,préférer,préférer,ADJ,True,False
?,?,?,?,PUNCT,False,False
Juste,juste,juste,juste,ADV,True,True
pour,pour,pour,pour,ADP,True,True
savoir,savoir,savoir,savoir,VERB,True,False
",",",",",",",",PUNCT,False,False
je,je,je,je,PRON,True,True
juge,juge,juger,juger,VERB,True,False
pas,pas,pas,pas,ADV,True,True
(,(,(,(,PUNCT,False,False
c',c',ce,ce,PRON,False,True
est,est,être,être,AUX,True,True
faux,faux,faux,faux,ADJ,True,False
je,je,je,je,PRON,True,True
vais,vais,aller,aller,VERB,True,True
juger,juger,juger,juger,VERB,True,False
vos,vos,votre,votre,DET,True,True
goûts,goûts,goût,goût,NOUN,True,False
),),),),PUNCT,False,False
Moi,moi,moi,moi,PRON,True,True
c',c',ce,ce,PRON,False,True
est,est,être,être,AUX,True,True
…,…,…,…,ADV,False,False
https://t.co/OAKJC55WDf,https://t.co/oakjc55wdf,https://t.co/oakjc55wdf,https://t.co/oakjc55wdf,VERB,False,False
@XaGueuzav,@xagueuzav,@xagueuzav,@xagueuzav,VERB,False,False
@F_Descraques,@f_descraques,@f_descraque,@f_descraque,NOUN,False,False
@petitcarreau,@petitcarreau,@petitcarreau,@petitcarreau,ADJ,False,False
Merci,merci,merci,merci,NOUN,True,True
beaucoup,beaucoup,beaucoup,beaucoup,ADV,True,True
",",",",",",",",PUNCT,False,False
je,je,je,je,PRON,True,True
suis,suis,être,être,AUX,True,True
heureux,heureux,heureux,heureux,ADJ,True,False
que,que,que,que,SCONJ,True,True
le,le,le,le,DET,True,True
court,court,court,court,NOUN,True,False
métrage,métrage,métrage,métrage,NOUN,True,False
puisse,puisse,pouvoir,pouvoir,AUX,True,False
plaire,plaire,plair,plair,ADJ,True,False
à,à,à,à,ADP,True,True
des,des,un,un,DET,True,True
illustrateurs,illustrateurs,illustrateur,illustrateur,NOUN,True,False
comme,comme,comme,comme,ADP,True,True
toi,toi,toi,toi,PROPN,True,True
💪,💪,💪,💪,PROPN,False,False
@BullschitPol,@bullschitpol,@bullschitpol,@bullschitpol,PUNCT,False,False
@vincentglad,@vincentglad,@vincentglad,@vincentglad,VERB,False,False
@FallaitPasSuppr,@fallaitpassuppr,@FallaitPasSuppr,@fallaitpassuppr,PROPN,False,False
On,on,on,on,PRON,True,True
travaillait,travaillait,travailler,travailler,VERB,True,False
dans,dans,dans,dans,ADP,True,True
la,la,le,le,DET,True,True
même,même,même,même,ADJ,True,True
rédaction,rédaction,rédaction,rédaction,NOUN,True,False
à,à,à,à,ADP,True,True
20Minutes,20minutes,20minute,20minute,NOUN,False,False
.,.,.,.,PUNCT,False,False
Si,si,si,si,SCONJ,True,True
j’,j’,j’,j’,PROPN,False,True
ai,ai,avoir,avoir,AUX,True,True
tweeté,tweeté,tweeter,tweeter,VERB,True,False
quelq,quelq,quelq,quelq,NOUN,True,False
…,…,…,…,NUM,False,False
https://t.co/2tbESC0TDv,https://t.co/2tbesc0tdv,https://t.co/2tbesc0tdv,https://t.co/2tbesc0tdv,NOUN,False,False
@HannahMeIDD8P,@hannahmeidd8p,@hannahmeidd8p,@hannahmeidd8p,NOUN,False,False
@FDNY,@fdny,@fdny,@fdny,VERB,False,False
@fire_scot,@fire_scot,@fire_scot,@fire_scot,NOUN,False,False
Quand,quand,quand,quand,SCONJ,True,True
je,je,je,je,PRON,True,True
vois,vois,vois,vois,AUX,True,False
ça,ça,cela,cela,PRON,True,True
je,je,je,je,PRON,True,True
me,me,me,me,PRON,True,True
dis,dis,dire,dire,VERB,True,False
que,que,que,que,SCONJ,True,True
Twitter,twitter,twitter,twitter,VERB,True,False
",",",",",",",",PUNCT,False,False
ça,ça,cela,cela,PRON,True,True
vaut,vaut,valoir,valoir,VERB,True,False
le,le,le,le,DET,True,True
coup,coup,coup,coup,NOUN,True,False
💪,💪,💪,💪,NOUN,False,False
RT,rt,RT,rt,PROPN,True,False
@LMLEvideo,@lmlevideo,@LMLEvideo,@lmlevideo,PROPN,False,False
:,:,:,:,PUNCT,False,False
Les,les,le,le,DET,True,True
amis,amis,ami,ami,NOUN,True,False
c’,c’,c’,c’,PROPN,False,True
est,est,être,être,AUX,True,True
incroyable,incroyable,incroyable,incroyable,ADJ,True,False
.,.,.,.,PUNCT,False,False
Hier,hier,hier,hier,ADV,True,False
soir,soir,soir,soir,NOUN,True,False
",",",",",",",",PUNCT,False,False
au,au,au,au,PROPN,True,True
Snoweb,snoweb,snoweb,snoweb,ADJ,True,False
Comedy,comedy,Comedy,comedy,PROPN,True,False
",",",",",",",",PUNCT,False,False
nous,nous,nous,nous,PRON,True,True
avons,avons,avoir,avoir,AUX,True,True
reporté,reporté,reporter,reporter,VERB,True,False
le,le,le,le,DET,True,True
prix,prix,prix,prix,NOUN,True,False
du,du,de,de,DET,True,True
meilleur,meilleur,meilleur,meilleur,ADJ,True,False
sketch,sketch,sketch,sketch,NOUN,True,False
pour,pour,pour,pour,ADP,True,True
notre,notre,notre,notre,DET,True,True
vidéo,vidéo,vidéo,vidéo,NOUN,True,False
«,«,«,«,PUNCT,False,False
 , ,  ,  ,SPACE,False,False
1,1,1,1,NUM,False,False
M,m,m,m,NOUN,True,False
…,…,…,…,NUM,False,False
@Le_Chevalicone,@le_chevalicone,@le_chevalicone,@le_chevalicone,NOUN,False,False
@xSqueeZie,@xsqueezie,@xsqueezie,@xsqueezie,ADP,False,False
Trop,trop,trop,trop,ADV,True,True
bien,bien,bien,bien,ADV,True,True
👏,👏,👏,👏,X,False,False
@POSCA_Coloring,@posca_coloring,@POSCA_Coloring,@posca_coloring,X,False,False
Salut,salut,Salut,salut,X,True,False
Posca,posca,Posca,posca,PROPN,True,False
",",",",",",",",PUNCT,False,False
j’,j’,j’,j’,ADV,False,True
aimerais,aimerais,aimerai,aimerai,ADJ,True,False
faire,faire,faire,faire,VERB,True,False
une,une,un,un,DET,True,True
graffiti,graffiti,graffiti,graffiti,NOUN,True,False
party,party,party,party,ADJ,True,False
",",",",",",",",PUNCT,False,False
tu,tu,tu,tu,PROPN,True,True
m’,m’,m’,m’,NUM,False,True
aides,aides,aide,aide,ADJ,True,False
?,?,?,?,PUNCT,False,False
💪,💪,💪,💪,NOUN,False,False
@Perrinst,@perrinst,@perrinst,@perrinst,VERB,False,False
@Numerama,@numerama,@Numerama,@numerama,PROPN,False,False
Le,le,le,le,DET,True,True
sketch,sketch,sketch,sketch,NOUN,True,False
devient,devient,devient,devient,AUX,True,False
réalité,réalité,réalité,réalité,NOUN,True,False
😅,😅,😅,😅,NOUN,False,False
"
","
","
","
",SPACE,False,False
https://t.co/ZAAYjJTGYW,https://t.co/zaayjjtgyw,https://t.co/ZAAYjJTGYW,https://t.co/zaayjjtgyw,PROPN,False,False
@beatricepirate,@beatricepirate,@beatricepirate,@beatricepirate,VERB,False,False
@Pommeofficial,@pommeofficial,@Pommeofficial,@pommeofficial,NUM,False,False
OUI,oui,oui,oui,NOUN,True,False
@aihpoSB,@aihposb,@aihposb,@aihposb,PRON,False,False
👏,👏,👏,👏,VERB,False,False
@SailToArchipel,@sailtoarchipel,@SailToArchipel,@sailtoarchipel,PROPN,False,False
Yes,yes,Yes,yes,PROPN,True,False
💪,💪,💪,💪,PROPN,False,False
💪,💪,💪,💪,NOUN,False,False
@MouradAhamout,@mouradahamout,@mouradahamout,@mouradahamout,ADJ,False,False
@Cultura,@cultura,@cultura,@cultura,ADJ,False,False
@YouTube,@youtube,@youtube,@youtube,ADV,False,False
Merci,merci,merci,merci,NOUN,True,True
!,!,!,!,PUNCT,False,False
Ta,ta,ton,ton,DET,True,True
sympathie,sympathie,sympathie,sympathie,NOUN,True,False
est,est,être,être,AUX,True,True
10/10,10/10,10/10,10/10,NUM,False,False
👍,👍,👍,👍,NOUN,False,False
RT,rt,RT,rt,PROPN,True,False
@SailToArchipel,@sailtoarchipel,@SailToArchipel,@sailtoarchipel,PROPN,False,False
:,:,:,:,PUNCT,False,False
Spending,spending,Spending,spending,PROPN,True,False
time,time,tim,tim,ADJ,True,False
with,with,with,with,PROPN,True,False
NieR,nier,nier,nier,PUNCT,True,False
composer,composer,composer,composer,VERB,True,False
Keiichi,keiichi,Keiichi,keiichi,PROPN,True,False
Okabe,okabe,Okabe,okabe,PROPN,True,False
(,(,(,(,PUNCT,False,False
@MONACA_okabe,@monaca_okabe,@MONACA_okabe,@monaca_okabe,PROPN,False,False
),),),),PUNCT,False,False
was,was,was,was,PROPN,True,False
our,our,our,our,PROPN,True,False
best,best,best,best,NOUN,True,False
way,way,way,way,ADJ,True,False
to,to,to,to,DET,True,False
close,close,close,close,NOUN,True,False
the,the,the,the,X,True,False
toco,toco,toco,toco,PROPN,True,False
toco,toco,toco,toco,NOUN,True,False
series,series,serie,serie,NOUN,True,False
.,.,.,.,PUNCT,False,False
"
","
","
","
",SPACE,False,False
https:/,https:/,https:/,https:/,PROPN,False,False
…,…,…,…,ADV,False,False
@InjallRock78,@injallrock78,@injallrock78,@injallrock78,ADV,False,False
@xSqueeZie,@xsqueezie,@xsqueezie,@xsqueezie,ADV,False,False
Impossible,impossible,impossible,impossible,ADJ,True,False
...,...,...,...,PUNCT,False,False
RT,rt,RT,rt,PROPN,True,False
@dbzvisuals,@dbzvisuals,@dbzvisuals,@dbzvisuals,PROPN,False,False
:,:,:,:,PUNCT,False,False
father,father,father,father,VERB,True,False
of,of,of,of,X,True,False
the,the,the,the,X,True,False
year,year,year,year,X,True,False
https://t.co/w8E3sptzWJ,https://t.co/w8e3sptzwj,https://t.co/w8e3sptzwj,https://t.co/w8e3sptzwj,NOUN,False,False
@TheOrnithorink,@theornithorink,@TheOrnithorink,@theornithorink,PROPN,False,False
@NintendoFrance,@nintendofrance,@NintendoFrance,@nintendofrance,PROPN,False,False
Team,team,Team,team,PROPN,True,False
«,«,«,«,PUNCT,False,False
 , ,  ,  ,SPACE,False,False
bonus,bonus,bonus,bonus,VERB,True,False
 , ,  ,  ,SPACE,False,False
»,»,»,»,DET,False,False
✌,✌,✌,✌,PROPN,False,False
️,️,️,️,ADJ,False,False
@neptune_write,@neptune_write,@neptune_write,@neptune_write,NOUN,False,False
👍,👍,👍,👍,ADJ,False,False
👍,👍,👍,👍,ADJ,False,False
@SchmidtsFabien,@schmidtsfabien,@SchmidtsFabien,@schmidtsfabien,PROPN,False,False
Yes,yes,Yes,yes,PROPN,True,False
😎,😎,😎,😎,ADP,False,False
@Turtuleuh,@turtuleuh,@turtuleuh,@turtuleuh,VERB,False,False
Ha,ha,ha,ha,ADJ,True,True
merci,merci,merci,merci,NOUN,True,True
de,de,de,de,ADP,True,True
me,me,me,me,PRON,True,True
suivre,suivre,suivre,suivre,VERB,True,True
depuis,depuis,depuis,depuis,ADP,True,True
si,si,si,si,SCONJ,True,True
longtemps,longtemps,longtemps,longtemps,ADV,True,True
!,!,!,!,PUNCT,False,False
Ça,ça,ça,ça,DET,True,True
me,me,me,me,PRON,True,True
fait,fait,faire,faire,VERB,True,True
énormément,énormément,énormément,énormément,ADV,True,False
plaisir,plaisir,plaisir,plaisir,NOUN,True,False
✌,✌,✌,✌,ADV,False,False
️,️,️,️,ADJ,False,False
RT,rt,RT,rt,PROPN,True,False
@chanbanhi,@chanbanhi,@chanbanhi,@chanbanhi,ADJ,False,False
:,:,:,:,PUNCT,False,False
https://t.co/PqwkmnDDuZ,https://t.co/pqwkmndduz,https://t.co/pqwkmndduz,https://t.co/pqwkmndduz,NOUN,False,False
RT,rt,RT,rt,PROPN,True,False
@PrimeVideoFR,@primevideofr,@PrimeVideoFR,@primevideofr,PROPN,False,False
:,:,:,:,PUNCT,False,False
Vous,vous,vous,vous,PRON,True,True
les,les,le,le,DET,True,True
connaissez,connaissez,connaissez,connaissez,NOUN,True,False
forcément,forcément,forcément,forcément,ADV,True,False
.,.,.,.,PUNCT,False,False
Enfin,enfin,enfin,enfin,ADV,True,True
",",",",",",",",PUNCT,False,False
c’,c’,c’,c’,VERB,False,True
est,est,être,être,AUX,True,True
ce,ce,ce,ce,PRON,True,True
que,que,que,que,PRON,True,True
vous,vous,vous,vous,PRON,True,True
pensez,pensez,penser,penser,VERB,True,False
.,.,.,.,PUNCT,False,False
"

","

","

","

",SPACE,False,False
#,#,#,#,PROPN,False,False
TrueStory,truestory,TrueStory,truestory,PROPN,True,False
",",",",",",",",PUNCT,False,False
avec,avec,avec,avec,ADP,True,True
@NormanDesVideos,@normandesvideos,@NormanDesVideos,@normandesvideos,PROPN,False,False
",",",",",",",",PUNCT,False,False
@MonsieurDream,@monsieurdream,@MonsieurDream,@monsieurdream,PROPN,False,False
",",",",",",",",PUNCT,False,False
@Nato,@nato,@Nato,@nato,PROPN,False,False
…,…,…,…,PROPN,False,False
RT,rt,RT,rt,PROPN,True,False
@CyrusNorth,@cyrusnorth,@CyrusNorth,@cyrusnorth,PROPN,False,False
:,:,:,:,PUNCT,False,False
Je,je,je,je,PRON,True,True
rebondis,rebondis,rebondir,rebondir,VERB,True,False
sur,sur,sur,sur,ADP,True,True
la,la,le,le,DET,True,True
vidéo,vidéo,vidéo,vidéo,NOUN,True,False
de,de,de,de,ADP,True,True
@Frederic_Molas,@frederic_molas,@Frederic_Molas,@frederic_molas,PROPN,False,False
pour,pour,pour,pour,ADP,True,True
vous,vous,vous,vous,PRON,True,True
repartager,repartager,repartager,repartager,VERB,True,False
ma,ma,mon,mon,DET,True,True
vidéo,vidéo,vidéo,vidéo,NOUN,True,False
de,de,de,de,ADP,True,True
Février,février,février,février,NOUN,True,False
dernier,dernier,dernier,dernier,ADJ,True,True
si,si,si,si,SCONJ,True,True
vous,vous,vous,vous,PRON,True,True
ne,ne,ne,ne,ADV,True,True
l',l',l',l',PRON,False,True
avez,avez,avoir,avoir,AUX,True,False
pas,pas,pas,pas,ADV,True,True
vu,vu,voir,voir,VERB,True,True
:,:,:,:,PUNCT,False,False
You,you,You,you,PROPN,True,False
…,…,…,…,PROPN,False,False
@YOwcome,@yowcome,@YOwcome,@yowcome,PROPN,False,False
@technofeliz,@technofeliz,@technofeliz,@technofeliz,ADP,False,False
👍,👍,👍,👍,PROPN,False,False
📚,📚,📚,📚,PROPN,False,False
@Ichiban_Japan,@ichiban_japan,@Ichiban_Japan,@ichiban_japan,PROPN,False,False
C’,c’,C’,c’,PROPN,False,True
est,est,être,être,AUX,True,True
oui,oui,oui,oui,NOUN,True,False
👍,👍,👍,👍,ADJ,False,False
RT,rt,RT,rt,PROPN,True,False
@PenelopeB,@penelopeb,@penelopeb,@penelopeb,NOUN,False,False
:,:,:,:,PUNCT,False,False
C’,c’,c’,c’,NOUN,False,True
est,est,être,être,AUX,True,True
pas,pas,pas,pas,ADV,True,True
souvent,souvent,souvent,souvent,ADV,True,True
dans,dans,dans,dans,ADP,True,True
ma,ma,mon,mon,DET,True,True
vie,vie,vie,vie,NOUN,True,False
que,que,que,que,SCONJ,True,True
j’,j’,j’,j’,PROPN,False,True
ai,ai,avoir,avoir,AUX,True,True
pleuré,pleuré,pleurer,pleurer,VERB,True,False
de,de,de,de,ADP,True,True
joie,joie,joie,joie,PROPN,True,False
",",",",",",",",PUNCT,False,False
mais,mais,mais,mais,CCONJ,True,True
FUCK,fuck,FUCK,fuck,PROPN,True,False
YEAH,yeah,YEAH,yeah,PROPN,True,False
j’,j’,j’,j’,PROPN,False,True
ai,ai,avoir,avoir,VERB,True,True
un,un,un,un,DET,True,True
Eisner,eisner,eisner,eisner,VERB,True,False
💪,💪,💪,💪,PROPN,False,False
"
","
","
","
",SPACE,False,False
(,(,(,(,PUNCT,False,False
On,on,on,on,PRON,True,True
verra,verra,voir,voir,VERB,True,False
demain,demain,demain,demain,ADV,True,False
matin,matin,matin,matin,NOUN,True,False
si,si,si,si,SCONJ,True,True
c’,c’,c’,c’,PROPN,False,True
était,était,être,être,AUX,True,True
pa,pa,pa,pa,ADJ,True,False
…,…,…,…,NOUN,False,False
RT,rt,RT,rt,PROPN,True,False
@bigfloetoli,@bigfloetoli,@bigfloetoli,@bigfloetoli,PROPN,False,False
:,:,:,:,PUNCT,False,False
Nouveau,nouveau,nouveau,nouveau,NOUN,True,True
Clip,clip,Clip,clip,PROPN,True,False
“,“,“,“,PUNCT,False,False
Rentrez,rentrez,Rentrez,rentrez,PROPN,True,False
chez,chez,chez,chez,ADP,True,True
vous,vous,vous,vous,PRON,True,True
”,”,”,”,NOUN,False,False
"
","
","
","
",SPACE,False,False
On,on,on,on,PRON,True,True
espere,espere,espere,espere,VERB,True,False
qu’,qu’,qu’,qu’,SCONJ,False,True
il,il,il,il,PRON,True,True
va,va,aller,aller,VERB,True,True
vous,vous,vous,vous,PRON,True,True
plaire,plaire,plaire,plaire,NOUN,True,False
"
","
","
","
",SPACE,False,False
Bravo,bravo,Bravo,bravo,PROPN,True,True
à,à,à,à,ADP,True,True
toute,toute,tout,tout,ADJ,True,True
l’,l’,l’,l’,PROPN,False,True
equipe,equipe,equipe,equipe,VERB,True,False
pour,pour,pour,pour,ADP,True,True
ces,ces,ce,ce,DET,True,True
dessins,dessins,dessin,dessin,NOUN,True,False
magnifiques,magnifiques,magnifique,magnifique,ADJ,True,False
⭐,⭐,⭐,⭐,ADJ,False,False
️,️,️,️,ADJ,False,False
"
","
","
","
",SPACE,False,False
R,r,r,r,NOUN,True,False
…,…,…,…,ADV,False,False
RT,rt,RT,rt,PROPN,True,False
@jacobccfisher,@jacobccfisher,@jacobccfisher,@jacobccfisher,ADJ,False,False
:,:,:,:,PUNCT,False,False
me,me,me,me,PRON,True,True
following,following,following,following,X,True,False
my,my,my,my,PROPN,True,False
friends,friends,friend,friend,NOUN,True,False
on,on,on,on,PRON,True,True
social,social,social,social,NOUN,True,False
media,media,media,media,X,True,False
https://t.co/9mxTjkz7pG,https://t.co/9mxtjkz7pg,https://t.co/9mxTjkz7pG,https://t.co/9mxtjkz7pg,PROPN,False,False
RT,rt,RT,rt,PROPN,True,False
@Pommeofficial,@pommeofficial,@Pommeofficial,@pommeofficial,PROPN,False,False
:,:,:,:,PUNCT,False,False
salut,salut,salut,salut,NOUN,True,False
",",",",",",",",PUNCT,False,False
j’,j’,j’,j’,PROPN,False,True
ai,ai,avoir,avoir,AUX,True,True
sorti,sorti,sortir,sortir,VERB,True,False
le,le,le,le,DET,True,True
premier,premier,premier,premier,ADJ,True,True
extrait,extrait,extraire,extraire,VERB,True,False
de,de,de,de,ADP,True,True
mon,mon,mon,mon,DET,True,True
nouvel,nouvel,nouveau,nouveau,ADJ,True,False
album,album,album,album,PROPN,True,False
",",",",",",",",PUNCT,False,False
«,«,«,«,PUNCT,False,False
 , ,  ,  ,SPACE,False,False
je,je,je,je,PRON,True,True
sais,sais,savoir,savoir,VERB,True,False
pas,pas,pas,pas,ADV,True,True
danser,danser,danser,danser,VERB,True,False
 , ,  ,  ,SPACE,False,False
»,»,»,»,ADJ,False,False
.,.,.,.,PUNCT,False,False
"
","
","
","
",SPACE,False,False
le,le,le,le,DET,True,True
clip,clip,clip,clip,PROPN,True,False
est,est,être,être,AUX,True,True
#,#,#,#,VERB,False,False
9,9,9,9,NUM,False,False
des,des,un,un,DET,True,True
tendances,tendances,tendance,tendance,NOUN,True,False
sur,sur,sur,sur,ADP,True,True
Yout,yout,yout,yout,ADV,True,False
…,…,…,…,NOUN,False,False
@BakaBoo,@bakaboo,@bakaboo,@bakaboo,PRON,False,False
_,_,_,_,NOUN,False,False
Memories,memories,Memories,memories,X,True,False
of,of,of,of,X,True,False
murder,murder,murder,murder,NOUN,True,False
.,.,.,.,PUNCT,False,False
@W_Chloe,@w_chloe,@w_chloe,@w_chloe,DET,False,False
@Figaro_Economie,@figaro_economie,@figaro_economie,@figaro_economie,NOUN,False,False
Cette,cette,ce,ce,DET,True,True
photo,photo,photo,photo,NOUN,True,False
🤣,🤣,🤣,🤣,X,False,False
RT,rt,RT,rt,X,True,False
@JulienJosselin,@julienjosselin,@JulienJosselin,@julienjosselin,PROPN,False,False
:,:,:,:,PUNCT,False,False
À,à,à,à,ADP,True,True
17H,17h,17h,17h,PRON,False,False
",",",",",",",",PUNCT,False,False
JE,je,je,je,PRON,True,True
VOUS,vous,vous,vous,PRON,True,True
DIS,dis,di,di,NOUN,True,False
TOUT,tout,tout,tout,PRON,True,True
EN,en,en,en,ADP,True,True
DIRECT,direct,direct,direct,NOUN,True,False
:,:,:,:,PUNCT,False,False
https://t.co/IyvNn4MTgT,https://t.co/iyvnn4mtgt,https://t.co/iyvnn4mtgt,https://t.co/iyvnn4mtgt,DET,False,False
❤,❤,❤,❤,NOUN,False,False
️,️,️,️,ADJ,False,False
https://t.co/OV3Dj8eUba,https://t.co/ov3dj8euba,https://t.co/OV3Dj8eUba,https://t.co/ov3dj8euba,PROPN,False,False
@lachainelequipe,@lachainelequipe,@lachainelequipe,@lachainelequipe,NOUN,False,False
Les,les,le,le,DET,True,True
frissons,frissons,frisson,frisson,NOUN,True,False
🥇,🥇,🥇,🥇,ADJ,False,False
🇫,🇫,🇫,🇫,PROPN,False,False
🇷,🇷,🇷,🇷,PROPN,False,False
Bravo,bravo,Bravo,bravo,PROPN,True,True
@Gnougnou25,@gnougnou25,@gnougnou25,@gnougnou25,ADJ,False,False
!,!,!,!,PUNCT,False,False
!,!,!,!,PUNCT,False,False
(,(,(,(,PUNCT,False,False
meilleur,meilleur,meilleur,meilleur,ADJ,True,False
pseudo,pseudo,pseudo,pseudo,VERB,True,False
😂,😂,😂,😂,NOUN,False,False
),),),),PUNCT,False,False
RT,rt,RT,rt,PROPN,True,False
@Kekeflipnote,@kekeflipnote,@Kekeflipnote,@kekeflipnote,PROPN,False,False
:,:,:,:,PUNCT,False,False
📷,📷,📷,📷,NOUN,False,False
✨,✨,✨,✨,PUNCT,False,False
https://t.co/y7uLHIAFD8,https://t.co/y7ulhiafd8,https://t.co/y7uLHIAFD8,https://t.co/y7ulhiafd8,PROPN,False,False
